,patient_id,threshold,community_size,f1_mean,f1_std,f1_median,f1_min,f1_max,precision_mean,precision_std,precision_median,precision_min,precision_max,recall_mean,recall_std,recall_median,recall_min,recall_max
160,R316-0014,0.75,238,0.1524730198117295,0.042778354308408886,0.14516129032258066,0.1111111111111111,0.22321428571428573,0.17942002442002442,0.12466072365416866,0.125,0.10714285714285714,0.4,0.160989010989011,0.03395942228651085,0.15384615384615385,0.11538461538461539,0.20879120879120877
161,R316-0014,0.85,128,0.14535964912280702,0.036423734077169326,0.125,0.11513157894736842,0.1875,0.25664086687306503,0.13493826981801746,0.3333333333333333,0.10294117647058823,0.375,0.13681318681318683,0.04159162828082541,0.1346153846153846,0.07417582417582418,0.18956043956043955
162,R316-0014,0.9,42,0.1463059163059163,0.03767623988050935,0.13333333333333333,0.10714285714285714,0.1984126984126984,0.13852941176470587,0.05794651888239417,0.11764705882352941,0.1,0.23863636363636365,0.17637362637362639,0.05089466451388753,0.15384615384615385,0.11538461538461539,0.23076923076923078
163,R316-0014,0.95,0,,,,,,,,,,,,,,,
164,R316-0014,0.98,0,,,,,,,,,,,,,,,
165,R317-0009,0.75,197,0.10869047619047618,0.04125085414875692,0.1111111111111111,0.07142857142857142,0.17142857142857143,0.3,0.09033118078616166,0.25,0.20833333333333331,0.41666666666666663,0.06904761904761904,0.02964261809044936,0.07142857142857142,0.041666666666666664,0.11309523809523808
166,R317-0009,0.85,37,0.36107142857142854,0.0755546593584304,0.3625,0.24305555555555555,0.44861111111111107,0.4619047619047619,0.11219882841414017,0.5,0.29166666666666663,0.5833333333333333,0.3345238095238095,0.065800064787788,0.3333333333333333,0.25,0.40476190476190477
167,R317-0009,0.9,3,0.38957282913165264,0.025697470251452047,0.39338235294117646,0.3558823529411764,0.4201680672268907,0.3786904761904762,0.031238376523123813,0.375,0.3416666666666667,0.425,0.4285714285714286,0.05050762722761055,0.4642857142857143,0.35714285714285715,0.4642857142857143
168,R317-0009,0.95,0,,,,,,,,,,,,,,,
169,R317-0009,0.98,0,,,,,,,,,,,,,,,
170,R317-0010,0.75,210,0.01111111111111111,0.024845199749997663,0.0,0.0,0.05555555555555555,0.007142857142857143,0.015971914124998498,0.0,0.0,0.03571428571428571,0.025,0.05590169943749474,0.0,0.0,0.125
171,R317-0010,0.85,83,0.04611111111111111,0.026304690235679676,0.05555555555555555,0.0,0.0625,0.030059523809523807,0.017366779120113283,0.03571428571428571,0.0,0.041666666666666664,0.1,0.05590169943749474,0.125,0.0,0.125
172,R317-0010,0.9,30,0.07212121212121213,0.022539629420168617,0.08333333333333333,0.045454545454545456,0.09090909090909091,0.04402777777777778,0.013497970812288146,0.05,0.027777777777777776,0.05555555555555555,0.2,0.06846531968814576,0.25,0.125,0.25
173,R317-0010,0.95,1,,,,,,,,,,,,,,,
174,R317-0010,0.98,0,,,,,,,,,,,,,,,
175,R318-0010,0.75,184,0.42187855504928673,0.011041023144436828,0.4184281842818428,0.4111111111111111,0.4373015873015873,0.3801847789891268,0.011576961276175803,0.37587412587412583,0.3674749163879598,0.3951923076923077,0.47631578947368425,0.014413751513293844,0.4736842105263158,0.4605263157894737,0.5
176,R318-0010,0.85,61,0.41583882301273606,0.004186733427874219,0.41304347826086957,0.41304347826086957,0.4224308300395257,0.35601994301994305,0.006264953378185461,0.35185185185185186,0.35185185185185186,0.36592592592592593,0.5,0.0,0.5,0.5,0.5
177,R318-0010,0.9,15,0.41304347826086957,0.0,0.41304347826086957,0.41304347826086957,0.41304347826086957,0.35185185185185186,0.0,0.35185185185185186,0.35185185185185186,0.35185185185185186,0.5,0.0,0.5,0.5,0.5
178,R318-0010,0.95,0,,,,,,,,,,,,,,,
179,R318-0010,0.98,0,,,,,,,,,,,,,,,
180,R318-0011,0.75,248,0.1429578178027727,0.044943876364201545,0.13494667760459395,0.09531772575250837,0.20300435413642962,0.3993382352941176,0.1480879432206945,0.375,0.1875,0.5499999999999999,0.10773139745916514,0.03476292953550398,0.11528130671506352,0.0703448275862069,0.15745916515426495
181,R318-0011,0.85,144,0.15597208714089483,0.05515867271885871,0.1606049584772989,0.10571428571428572,0.24084415584415583,0.3678897133332617,0.13057812459142604,0.42096774193548386,0.17708333333333331,0.5096153846153846,0.12325952813067151,0.04884575977499529,0.11528130671506352,0.06764065335753176,0.1901633393829401
182,R318-0011,0.9,60,0.214268117078637,0.03149870059539909,0.23012820512820512,0.1797820823244552,0.24475524475524477,0.38547187715665976,0.05826859621509214,0.3857142857142857,0.30833333333333335,0.47172619047619047,0.1769255898366606,0.022865347893873345,0.17976406533575318,0.14430127041742286,0.20424682395644284
183,R318-0011,0.95,3,0.19831025847922323,0.014380291012686707,0.1984126984126984,0.17976190476190476,0.21717869943676393,0.32929496578690126,0.07060341830930558,0.2980510752688172,0.271505376344086,0.4375,0.17571687840290381,0.01819041060307071,0.1683847549909256,0.1615426497277677,0.20602540834845734
184,R318-0011,0.98,1,0.1598303699259834,0.03436173735747209,0.15387312547200344,0.12657784011220197,0.20879028379028378,0.3284090909090909,0.11930345026904016,0.33749999999999997,0.16098484848484848,0.4583333333333333,0.13850090744101634,0.02324667511268618,0.14252268602540835,0.10936479128856624,0.17154264972776767
185,R318-0012,0.75,178,0.23465155720012332,0.019868820251506134,0.22826086956521738,0.22340425531914893,0.26992753623188404,0.25676923076923075,0.11368120847247935,0.21,0.20192307692307693,0.45999999999999996,0.2545454545454545,0.010163945352271763,0.25,0.25,0.2727272727272727
186,R318-0012,0.85,47,0.26140791832281196,0.03719515990781372,0.2650709219858156,0.22340425531914893,0.30032733224222585,0.3352564102564103,0.12638125740085918,0.3685897435897436,0.20192307692307693,0.4519230769230769,0.2727272727272727,0.022727272727272735,0.2727272727272727,0.25,0.29545454545454547
187,R318-0012,0.9,6,0.22340425531914893,0.0,0.22340425531914893,0.22340425531914893,0.22340425531914893,0.20192307692307693,0.0,0.20192307692307693,0.20192307692307693,0.20192307692307693,0.25,0.0,0.25,0.25,0.25
188,R318-0012,0.95,0,,,,,,,,,,,,,,,
189,R318-0012,0.98,0,,,,,,,,,,,,,,,
190,R318-0015,0.75,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,R318-0015,0.85,73,0.014285714285714285,0.031943828249996996,0.0,0.0,0.07142857142857142,0.01,0.022360679774997897,0.0,0.0,0.05,0.025,0.05590169943749474,0.0,0.0,0.125
192,R318-0015,0.9,20,0.041666666666666664,0.05892556509887896,0.0,0.0,0.125,0.029166666666666667,0.04061164310337068,0.0,0.0,0.08333333333333333,0.075,0.11180339887498948,0.0,0.0,0.25
193,R318-0015,0.95,1,0.017692307692307695,0.02456726065026356,0.0,0.0,0.05,0.010795454545454546,0.015086270508354266,0.0,0.0,0.03125,0.05,0.06846531968814576,0.0,0.0,0.125
194,R318-0015,0.98,0,,,,,,,,,,,,,,,
195,R319-0006,0.75,233,0.2915497866421486,0.029298549028604483,0.2766544117647059,0.2675576519916143,0.33671057075312394,0.3031617742144058,0.011952956458579226,0.30808080808080807,0.2894736842105263,0.3166461916461917,0.31246153846153846,0.04496925313823493,0.3,0.2519230769230769,0.3703846153846154
196,R319-0006,0.85,122,0.36859759905413547,0.010352260538267728,0.3666666666666667,0.35625,0.38367346938775515,0.33605950262128753,0.011733422297066903,0.3317669172932331,0.32407407407407407,0.35416666666666663,0.41800000000000004,0.013038404810405283,0.42000000000000004,0.4,0.43
197,R319-0006,0.9,49,0.3811806761264728,0.010785405203584298,0.3833333333333333,0.36379310344827587,0.3935483870967742,0.3241684904920199,0.008511620242520597,0.32426470588235295,0.3106060606060606,0.3333333333333333,0.46399999999999997,0.019493588689617918,0.47,0.44,0.49
198,R319-0006,0.95,6,0.3873543123543124,0.0026332815264671658,0.3892773892773893,0.38446969696969696,0.3892773892773893,0.3177884615384615,0.0013166407632335677,0.31875,0.31634615384615383,0.31875,0.496,0.005477225575051666,0.5,0.49,0.5
199,R319-0006,0.98,0,,,,,,,,,,,,,,,
200,R319-0007,0.75,272,0.3237707024547268,0.054841593987523383,0.3269075197646626,0.2604620020087044,0.3982843137254902,0.4698671366603776,0.15485871340796006,0.5555555555555556,0.2958397534668721,0.6083333333333334,0.32476002258610953,0.04334153467189756,0.3155350084697911,0.2769268774703557,0.38872811970638055
201,R319-0007,0.85,171,0.3647649354145797,0.04188015022185183,0.3743059272143431,0.29725274725274725,0.4101267529665588,0.5250447712412476,0.13247239927491639,0.5997023809523809,0.30833333333333335,0.6245110821382007,0.3535431959345003,0.027197884170681426,0.3556253529079616,0.31521739130434784,0.38872811970638055
202,R319-0007,0.9,94,0.36435936145439685,0.04237937463334391,0.38406731113498027,0.3173406862745098,0.4098237943826179,0.6722727464106775,0.18033307227273482,0.7266483516483517,0.41034482758620694,0.8305555555555556,0.3466685488424619,0.02730754511886784,0.35513128176171654,0.31084133258046304,0.3791643139469226
203,R319-0007,0.95,12,0.3607081133711685,0.03558486448293033,0.3601334951456311,0.3258028792912514,0.4148846648846649,0.466912696903258,0.10261330096901275,0.469047619047619,0.305327868852459,0.5643297380585516,0.37149209486166007,0.02695860661715751,0.3651891586674195,0.3382622811970638,0.40838509316770183
204,R319-0007,0.98,0,,,,,,,,,,,,,,,
205,R320-0009,0.75,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,R320-0009,0.85,57,0.0125,0.02795084971874737,0.0,0.0,0.0625,0.025,0.05590169943749474,0.0,0.0,0.125,0.008333333333333333,0.018633899812498248,0.0,0.0,0.041666666666666664
207,R320-0009,0.9,10,0.05972222222222222,0.039467422884396725,0.0625,0.0,0.1111111111111111,0.10833333333333334,0.06319062870042959,0.125,0.0,0.16666666666666666,0.041666666666666664,0.02946278254943948,0.041666666666666664,0.0,0.08333333333333333
208,R320-0009,0.95,1,0.08623737373737374,0.02628719955652249,0.09090909090909091,0.05555555555555555,0.1111111111111111,0.12833333333333333,0.038005847503304595,0.125,0.08333333333333333,0.16666666666666666,0.06666666666666667,0.02282177322938192,0.08333333333333333,0.041666666666666664,0.08333333333333333
209,R320-0009,0.98,0,,,,,,,,,,,,,,,
210,R320-0013,0.75,246,0.19489532099637968,0.015914707536275826,0.18902439024390244,0.17763157894736842,0.21910112359550563,0.23676790838286535,0.005869352791947302,0.23780487804878048,0.22794117647058823,0.2426470588235294,0.16666666666666666,0.02329237476562281,0.16145833333333334,0.140625,0.203125
211,R320-0013,0.85,130,0.2131025067198798,0.021917345287497985,0.21910112359550563,0.189873417721519,0.24368686868686867,0.2894465479937057,0.11073573591252849,0.24193548387096775,0.23780487804878048,0.4875,0.18731617647058824,0.026334320128733858,0.203125,0.15625,0.21262254901960784
212,R320-0013,0.9,57,0.18990574903935822,0.04354714254882132,0.19879518072289157,0.1171875,0.23195876288659795,0.2296187641723356,0.005617826058850147,0.22959183673469388,0.2222222222222222,0.2357142857142857,0.16979166666666667,0.05783361101038046,0.171875,0.078125,0.234375
213,R320-0013,0.95,3,0.21658245206512217,0.026718552544613673,0.22289972899729,0.17763157894736842,0.24,0.284803023773612,0.11215985809672745,0.2361111111111111,0.23076923076923078,0.4852941176470588,0.19981617647058825,0.04847003510079242,0.18137254901960784,0.140625,0.25
214,R320-0013,0.98,0,,,,,,,,,,,,,,,
215,R321-0007,0.75,271,0.11396818935362578,0.02563092314653569,0.11086309523809523,0.08705357142857142,0.1535910910910911,0.35847818847818846,0.1321578508788896,0.4053030303030303,0.19871794871794873,0.47619047619047616,0.07248563218390805,0.016909674365040907,0.07076149425287356,0.05531609195402298,0.09841954022988506
216,R321-0007,0.85,151,0.12592034279534278,0.0375384360371764,0.11177884615384616,0.08809523809523809,0.16756756756756758,0.3318372750437968,0.03372868892821423,0.34226190476190477,0.29528985507246375,0.3653846153846154,0.09418103448275862,0.030812810855584686,0.0880028735632184,0.06034482758620689,0.13110632183908047
217,R321-0007,0.9,73,0.14640949367483894,0.04249867744401371,0.14409937888198757,0.09142857142857143,0.2104072398190045,0.39301781809521746,0.08515378091163003,0.3684210526315789,0.28431372549019607,0.5113636363636364,0.10732758620689656,0.03364416731106147,0.10524425287356322,0.062140804597701146,0.1569683908045977
218,R321-0007,0.95,1,0.25650098117702647,0.016952617747374357,0.2652450980392157,0.2269741752500373,0.2672934472934473,0.42139222529700354,0.06136596406846854,0.3953081232492997,0.36630434782608695,0.5192307692307692,0.2644396551724138,0.024894081345475345,0.2708333333333333,0.22270114942528735,0.28304597701149425
219,R321-0007,0.98,0,,,,,,,,,,,,,,,
220,R321-0008,0.75,218,0.138309053265575,0.052149187851074884,0.12272727272727274,0.08,0.2109090909090909,0.31082251082251083,0.08689286711090544,0.35714285714285715,0.16666666666666666,0.375,0.09473684210526315,0.04304059798367401,0.07894736842105263,0.05263157894736842,0.15789473684210525
221,R321-0008,0.85,83,0.07726930798669929,0.02490984691762865,0.08902691511387163,0.04583333333333334,0.10166666666666666,0.31625,0.19332614929181205,0.3,0.09375,0.625,0.04684210526315789,0.014491615686587755,0.05131578947368421,0.02631578947368421,0.06447368421052632
222,R321-0008,0.9,19,0.12605804565249842,0.04435636636713774,0.11011904761904762,0.08818181818181818,0.19040479760119938,0.34833333333333333,0.052174919474995085,0.35,0.2916666666666667,0.4,0.08157894736842104,0.035306336486838785,0.06578947368421052,0.05263157894736842,0.13157894736842105
223,R321-0008,0.95,0,,,,,,,,,,,,,,,
224,R321-0008,0.98,0,,,,,,,,,,,,,,,
225,R321-0010,0.75,261,0.1773291182501709,0.024209933565478833,0.18421052631578946,0.13636363636363635,0.2,0.19136444051304732,0.010492217581220566,0.1875,0.17857142857142858,0.20588235294117646,0.16904761904761906,0.0389414934138003,0.17857142857142858,0.10714285714285714,0.21428571428571427
226,R321-0010,0.85,134,0.1769192612942613,0.027612920668639275,0.175,0.140625,0.21805555555555556,0.21870775423407002,0.04466856321078132,0.20454545454545456,0.18421052631578946,0.29605263157894735,0.15476190476190477,0.0314970394174356,0.16666666666666666,0.10714285714285714,0.19047619047619047
227,R321-0010,0.9,54,0.1846966048873942,0.013575870272726005,0.18604651162790697,0.17073170731707318,0.2,0.18309893048128342,0.006353196622459398,0.18181818181818182,0.175,0.19117647058823528,0.1880952380952381,0.02714703393093185,0.19047619047619047,0.15476190476190477,0.21428571428571427
228,R321-0010,0.95,3,0.21699346405228756,0.02484519974999765,0.20588235294117646,0.20588235294117646,0.261437908496732,0.19999999999999998,0.05590169943749474,0.175,0.175,0.3,0.2571428571428571,0.01597191412499849,0.25,0.25,0.2857142857142857
229,R321-0010,0.98,0,,,,,,,,,,,,,,,
230,R322-0011,0.75,212,0.37723815536225164,0.03270350286330976,0.3776570048309179,0.332096147048427,0.4176113472812648,0.4863244935588121,0.04877587262967839,0.49745098039215685,0.41183035714285715,0.5384852216748769,0.39285714285714285,0.03472930766709186,0.40674603174603174,0.3412698412698413,0.43154761904761907
231,R322-0011,0.85,80,0.42243234058416274,0.02374898433871515,0.4165360501567398,0.39469907069527566,0.45911282545805204,0.4967860734037205,0.024491824303230998,0.5031194295900179,0.45397249809014517,0.5153846153846154,0.4498015873015873,0.031990009896562435,0.4464285714285714,0.4107142857142857,0.49503968253968256
232,R322-0011,0.9,24,0.44959612544730154,0.022117786527440238,0.44081526234401414,0.4324361820199778,0.488126159554731,0.4662758217781937,0.04135823183832333,0.4680769230769231,0.4143323996265173,0.5107070707070707,0.46904761904761905,0.03471088250205626,0.47916666666666663,0.4236111111111111,0.511904761904762
233,R322-0011,0.95,0,,,,,,,,,,,,,,,
234,R322-0011,0.98,0,,,,,,,,,,,,,,,
235,R322-0014,0.75,193,0.39092305009021006,0.02265165690112128,0.38827668455575437,0.36487862495927015,0.419718309859155,0.5174166187878082,0.017064304309116946,0.5155436668594563,0.4992643923240938,0.5403370937416062,0.36667404423590516,0.02195962159564893,0.36604731972909565,0.33549680551251976,0.3963838844377554
236,R322-0014,0.85,94,0.4097339060769528,0.03413114133074064,0.42170524326877656,0.35253720451406084,0.4396631479964813,0.5082758954827485,0.013991493519028682,0.5097885430247718,0.48508064516129035,0.5195520421607378,0.37468276452274507,0.04090423525147456,0.3793490770660882,0.3154169064376669,0.42410878963599075
237,R322-0014,0.9,30,0.41971266466519913,0.04304658909443535,0.4408088595414657,0.34386098427194317,0.44594850311904577,0.5068233936465152,0.010144223951474221,0.5054106280193237,0.49423076923076925,0.5223856444188723,0.4105949271833916,0.04583458753463591,0.4211319404482611,0.33132479010815513,0.4484990335384298
238,R322-0014,0.95,2,0.38082223374699053,0.038597800197229755,0.40282316630355847,0.3281087333718913,0.4123191345503719,0.4999829687580107,0.03219816858644298,0.5121513194102483,0.4588744588744588,0.5325422932330827,0.3745333687456657,0.04667520476719343,0.3841002316556741,0.31758222300916295,0.4314845144821684
239,R322-0014,0.98,0,,,,,,,,,,,,,,,
240,R323-0006,0.75,179,0.09386363636363636,0.039180658071836266,0.1,0.045454545454545456,0.13636363636363635,0.16333333333333333,0.06791794477324989,0.16666666666666666,0.0625,0.25,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714
241,R323-0006,0.85,53,0.17207562174667437,0.015891244942677074,0.17857142857142858,0.15384615384615385,0.1875,0.15932539682539681,0.01641557840624845,0.16666666666666666,0.1388888888888889,0.17857142857142858,0.19285714285714287,0.040720550896397784,0.17857142857142858,0.14285714285714285,0.25
242,R323-0006,0.9,17,0.17781432748538012,0.0158159331311541,0.18421052631578946,0.15625,0.19444444444444445,0.1620959595959596,0.02382057469067489,0.1590909090909091,0.1388888888888889,0.2,0.20714285714285713,0.04656573146573321,0.21428571428571427,0.14285714285714285,0.25
243,R323-0006,0.95,1,0.14503160238454357,0.05972743551804449,0.15384615384615385,0.05555555555555555,0.21428571428571427,0.1611904761904762,0.03320126899741256,0.15,0.125,0.21428571428571427,0.14285714285714285,0.0757614408414158,0.14285714285714285,0.03571428571428571,0.21428571428571427
244,R323-0006,0.98,0,,,,,,,,,,,,,,,
245,R323-0010,0.75,147,0.4207421296315716,0.04046468850170643,0.4028708133971292,0.3821707082576648,0.48222106901920087,0.46652051786898335,0.049894228963804875,0.47738095238095235,0.4008088235294118,0.53505291005291,0.41872807017543856,0.05522346109749309,0.406359649122807,0.3710526315789474,0.5118421052631579
246,R323-0010,0.85,46,0.43720401567476036,0.03562322947558927,0.44301322599194937,0.3791255197505198,0.4744047619047619,0.44686341507313376,0.015434250082899175,0.4438131313131313,0.42825630252100844,0.47037276449041154,0.44105263157894736,0.06693598934612482,0.4418859649122807,0.33574561403508774,0.5168859649122807
247,R323-0010,0.9,10,0.47519000813811585,0.04638226656838549,0.47128378378378377,0.4101743721004639,0.5356618899164287,0.43305933111581757,0.024593797376442867,0.4272312373225152,0.40722049689441,0.4735042735042735,0.567938596491228,0.06431842207550298,0.575,0.4736842105263158,0.6458333333333334
248,R323-0010,0.95,0,,,,,,,,,,,,,,,
249,R323-0010,0.98,0,,,,,,,,,,,,,,,
250,R323-0011,0.75,150,0.36716275767426665,0.06975665528228903,0.3970588235294118,0.26231884057971017,0.42380952380952375,0.4719047619047619,0.12378619858119755,0.5178571428571428,0.26071428571428573,0.574404761904762,0.37777777777777777,0.05938210646231098,0.36944444444444446,0.3,0.4472222222222222
251,R323-0011,0.85,35,0.4762733270341629,0.037465352682419815,0.4833333333333333,0.43,0.5208333333333333,0.5059821428571428,0.04733457626577816,0.47916666666666674,0.4708333333333333,0.5809523809523809,0.4866666666666667,0.047726070210921206,0.4722222222222222,0.4388888888888889,0.55
252,R323-0011,0.9,8,0.41609217232043316,0.02423494314371765,0.40932330827067664,0.39057971014492754,0.44729691075514877,0.43379960317460314,0.047673677947097065,0.43229166666666663,0.38749999999999996,0.503968253968254,0.4488888888888889,0.018695909633848724,0.45,0.4222222222222222,0.47500000000000003
253,R323-0011,0.95,0,,,,,,,,,,,,,,,
254,R323-0011,0.98,0,,,,,,,,,,,,,,,
255,R323-0012,0.75,271,0.2818947718947719,0.05466021092356681,0.27840909090909094,0.20384615384615384,0.35416666666666663,0.3775,0.04255307143895596,0.375,0.325,0.4375,0.2375,0.05676844413932797,0.25,0.15625,0.3125
256,R323-0012,0.85,142,0.34898102628365785,0.04535185668377587,0.36507936507936506,0.29910714285714285,0.3980263157894737,0.366780303030303,0.04412789373525143,0.3666666666666667,0.32291666666666663,0.4375,0.34375,0.06629126073623882,0.34375,0.28125,0.4375
257,R323-0012,0.9,47,0.4230357142857143,0.06488453220549817,0.4444444444444444,0.3125,0.4756944444444444,0.4157142857142857,0.04585574591157114,0.425,0.3666666666666667,0.47857142857142854,0.45625,0.10734727523323542,0.5,0.28125,0.5625
258,R323-0012,0.95,3,0.3879757415786828,0.10548530610236759,0.3341346153846154,0.2986111111111111,0.5375000000000001,0.38625,0.07957133417394872,0.36875,0.3,0.47916666666666663,0.4125,0.14388580541526672,0.3125,0.3125,0.625
259,R323-0012,0.98,0,,,,,,,,,,,,,,,
260,R323-0013,0.75,155,0.3681991979385148,0.040748751583778296,0.3735599078341014,0.30973292244478684,0.4150877192982456,0.3803054448492289,0.04429358395806422,0.3891025641025641,0.3124837956961369,0.41833333333333333,0.37636363636363634,0.04418492008066142,0.38409090909090904,0.3242424242424242,0.4401515151515152
261,R323-0013,0.85,48,0.41794791757872646,0.03714905045594158,0.42739796354924275,0.3667214012041598,0.46510590858416945,0.40777023050049366,0.04210068525628935,0.4080357142857143,0.351010101010101,0.468656015037594,0.4471212121212121,0.039373537840708,0.453030303030303,0.40909090909090906,0.5068181818181818
262,R323-0013,0.9,14,0.3862078568152134,0.020066611312145755,0.39100241545893716,0.35722487193075425,0.40625242191738353,0.3765157880289459,0.031447588977693015,0.3713450292397661,0.33697881066302116,0.4184981684981685,0.41757575757575754,0.02984213899624896,0.4015151515151515,0.3909090909090909,0.4507575757575758
263,R323-0013,0.95,2,0.383875879365561,0.023028172723731977,0.37764771460423635,0.36475044563279857,0.4232323232323232,0.38311004784688996,0.028243435897389816,0.38721804511278196,0.34230462519936206,0.4151484480431849,0.40560606060606064,0.031063377555583024,0.3931818181818182,0.3765151515151515,0.45757575757575764
264,R323-0013,0.98,0,,,,,,,,,,,,,,,
265,R324-0008,0.75,269,0.2027120363618621,0.01714455110019131,0.20378930817610064,0.18120726495726497,0.22803700427539436,0.36505508302194517,0.041692945585351,0.35278514588859416,0.3215579710144928,0.4100490196078431,0.17850177304964537,0.019098672558340645,0.1668882978723404,0.164346926713948,0.20740248226950353
266,R324-0008,0.85,145,0.20303070052182,0.055441984250632986,0.17463951097680452,0.15666438824333562,0.2897656940760389,0.32996101738524297,0.09751518081107868,0.3313356164383562,0.21868884540117417,0.46262188515709635,0.1780821513002364,0.041227510450738906,0.16202718676122932,0.13238770685579196,0.24001182033096927
267,R324-0008,0.9,66,0.2061368049300656,0.02857510574532962,0.2084219151386305,0.17057402671213412,0.24822715585145882,0.3604762918730542,0.04336472984415013,0.3573529411764706,0.31666666666666665,0.4067540322580645,0.17267139479905436,0.02027909410771011,0.1733747044917258,0.14512411347517729,0.19812352245862885
268,R324-0008,0.95,5,0.16908514282572534,0.024658748109395345,0.16591127766242975,0.14171640141467726,0.194954814770483,0.3789235134613286,0.06887947628292919,0.38160264105642255,0.2846153846153846,0.46915584415584416,0.12800531914893618,0.021937679760179195,0.12684692671394798,0.10625000000000001,0.1532358156028369
269,R324-0008,0.98,0,,,,,,,,,,,,,,,
270,R325-0006,0.75,95,0.19108585858585858,0.059843152181297966,0.19805194805194803,0.09090909090909091,0.24583333333333332,0.1755357142857143,0.062238113455019735,0.16517857142857142,0.1,0.2708333333333333,0.2375,0.08789592962387077,0.27083333333333337,0.08333333333333333,0.29166666666666663
271,R325-0006,0.85,13,0.3629874932429112,0.0355460757449312,0.3469703670942061,0.32796451914098973,0.4065359477124183,0.3855769230769231,0.0513020794223509,0.3685897435897436,0.3173076923076923,0.4423076923076923,0.55,0.0348608344389198,0.5416666666666667,0.5,0.5833333333333334
272,R325-0006,0.9,2,0.3224402919062362,0.09501366326479675,0.28431372549019607,0.26050420168067223,0.48982750995134894,0.34944444444444445,0.2096932167723785,0.22692307692307692,0.20192307692307693,0.6923076923076923,0.47833333333333333,0.10250338747789972,0.45833333333333337,0.375,0.6416666666666667
273,R325-0006,0.95,0,,,,,,,,,,,,,,,
274,R325-0006,0.98,0,,,,,,,,,,,,,,,
275,R325-0007,0.75,237,0.36260817777795706,0.02613926980573423,0.3597416097416098,0.3278417818740399,0.40025740025740025,0.4776220442410374,0.036263474926698645,0.48026315789473684,0.4171014492753623,0.506578947368421,0.4536130536130536,0.05025586088394587,0.43939393939393934,0.4009324009324009,0.5262237762237763
276,R325-0007,0.85,119,0.37834695670221985,0.030047301297463892,0.37880067567567566,0.3472222222222222,0.4153153153153153,0.4068369565217391,0.0514812451703027,0.4171014492753623,0.34791666666666665,0.4791666666666667,0.4995629370629371,0.03591562450727599,0.48295454545454547,0.4602272727272727,0.5473484848484849
277,R325-0007,0.9,42,0.4091895826609449,0.02927062377856303,0.3991228070175438,0.3802161654135338,0.4538288288288288,0.3820975690975691,0.042719362903074376,0.3676573426573426,0.3425274725274725,0.445,0.5333041958041959,0.038450168729877325,0.5246212121212122,0.49125874125874125,0.5909090909090909
278,R325-0007,0.95,3,0.4255403032802414,0.049959671714685114,0.42826860473919304,0.35004095004095004,0.4867235656709341,0.3826851481851482,0.03749547704379447,0.36363636363636365,0.34523809523809523,0.4325,0.5547494172494173,0.07158931403949384,0.5527389277389277,0.4428904428904429,0.6363636363636364
279,R325-0007,0.98,0,,,,,,,,,,,,,,,
280,R325-0011,0.75,234,0.06625,0.05721396245672904,0.06666666666666667,0.0,0.15625,0.10666666666666667,0.07439571373555215,0.1,0.0,0.20833333333333334,0.05,0.046770717334674264,0.05,0.0,0.125
281,R325-0011,0.85,102,0.11996794871794872,0.056599741849667894,0.1,0.06666666666666667,0.2,0.165,0.04346134936801766,0.16666666666666666,0.1,0.20833333333333334,0.1,0.06373774391990981,0.075,0.05,0.2
282,R325-0011,0.9,43,0.1413057099269914,0.015841760840784456,0.14583333333333334,0.11904761904761904,0.15789473684210525,0.13576146076146076,0.01982142155461767,0.1346153846153846,0.11363636363636363,0.16666666666666666,0.15,0.024999999999999994,0.15,0.125,0.175
283,R325-0011,0.95,5,0.13292307692307692,0.00755942923865296,0.1346153846153846,0.125,0.14,0.1149702380952381,0.007052064335679153,0.11666666666666667,0.10714285714285714,0.125,0.16,0.022360679774997894,0.175,0.125,0.175
284,R325-0011,0.98,2,0.14494775514340733,0.025964050544098824,0.14583333333333334,0.10869565217391304,0.18,0.12423076923076923,0.019066607012223746,0.125,0.09615384615384616,0.15,0.175,0.03952847075210474,0.175,0.125,0.225
285,R325-0012,0.75,269,0.08615440115440115,0.045392677610216495,0.07142857142857142,0.045454545454545456,0.15277777777777776,0.16163419913419913,0.12653425610922928,0.08333333333333333,0.0625,0.34090909090909094,0.07597402597402597,0.053181382108165705,0.07142857142857142,0.03571428571428571,0.16558441558441558
286,R325-0012,0.85,142,0.1488045288045288,0.07640081588040835,0.16025641025641024,0.05,0.2583333333333333,0.26055555555555554,0.11447006185779927,0.29166666666666663,0.08333333333333333,0.3611111111111111,0.11688311688311688,0.0733579449850325,0.11688311688311688,0.03571428571428571,0.23376623376623376
287,R325-0012,0.9,60,0.16751526251526253,0.042067902234024,0.17777777777777776,0.1,0.21428571428571427,0.2288365800865801,0.08292298350082547,0.25,0.09375,0.30952380952380953,0.15324675324675324,0.035817442520835366,0.1525974025974026,0.10714285714285714,0.18831168831168832
